,Patch Name,Inferred from projects,occurrence
6164,FieldDeclaration#7#4,commons-configuration,1
6165,FieldDeclaration#7#4,spring-hadoop,1
6166,FieldDeclaration#7#5,camel,5
6167,FieldDeclaration#7#6,wildfly-core,1
6168,FieldDeclaration#7#6,wildfly,3
6169,FieldDeclaration#7#7,wildfly,3
6170,FieldDeclaration#7#8,wildfly-core,2
6171,FieldDeclaration#7#8,wildfly,2
6172,FieldDeclaration#7#9,wildfly,2
6173,FieldDeclaration#7#9,wildfly-core,2
6174,FieldDeclaration#7#10,spring-data-rest,1
6175,FieldDeclaration#7#10,camel,1
6176,FieldDeclaration#7#11,wildfly-core,1
6177,FieldDeclaration#7#11,spring-security,1
6178,FieldDeclaration#7#12,camel,2
6179,FieldDeclaration#7#13,camel,1
6180,FieldDeclaration#7#13,fuse,1
6181,FieldDeclaration#7#14,wildfly-core,1
6182,FieldDeclaration#7#14,wildfly,1
6183,FieldDeclaration#7#15,hive,1
6184,FieldDeclaration#7#15,camel,1
6185,FieldDeclaration#7#16,wildfly,3
6186,FieldDeclaration#7#17,camel,2
6187,FieldDeclaration#7#17,commons-collections,1
6188,FieldDeclaration#7#18,wildfly-core,1
6189,FieldDeclaration#7#18,wildfly,1
6190,FieldDeclaration#7#19,wildfly,2
6191,FieldDeclaration#7#19,wildfly-core,1
6192,FieldDeclaration#7#20,wildfly,1
6193,FieldDeclaration#7#20,wildfly-core,1
6194,FieldDeclaration#7#21,wildfly,1
6195,FieldDeclaration#7#21,spring-security,1
6196,FieldDeclaration#15#0,wildfly,4
6197,FieldDeclaration#15#0,wildfly-core,1
6198,FieldDeclaration#15#1,wildfly,1
6199,FieldDeclaration#15#1,wildfly-core,1
6200,FieldDeclaration#15#3,hive,1
6201,FieldDeclaration#15#3,spring-roo,1
6202,FieldDeclaration#15#2,wildfly,1
6203,FieldDeclaration#15#2,wildfly-core,1
6204,FieldDeclaration#23#0,wildfly,2
6205,FieldDeclaration#17#0,wildfly,2
6206,FieldDeclaration#42#0,wildfly,1
6207,FieldDeclaration#42#0,wildfly-core,1
6208,FieldDeclaration#22#0,wildfly,1
6209,FieldDeclaration#22#0,wildfly-core,1
6210,FieldDeclaration#22#1,wildfly,2
6211,FieldDeclaration#21#0,wildfly-core,1
6212,FieldDeclaration#21#0,wildfly,1
6213,FieldDeclaration#16#0,wildfly-core,2
6214,FieldDeclaration#25#0,hive,2
6215,FieldDeclaration#20#0,hive,2
6216,EnhancedForStatement#3#0,hive,4
6217,EnhancedForStatement#3#1,wildfly,2
6218,EnhancedForStatement#3#1,wildfly-core,1
6219,EnhancedForStatement#3#1,camel,2
6220,EnhancedForStatement#3#1,wildfly-swarm,1
6221,EnhancedForStatement#3#2,wildfly,2
6222,EnhancedForStatement#3#2,fuse,1
6223,EnhancedForStatement#10#0,wildfly-core,1
6224,EnhancedForStatement#10#0,wildfly,1
6225,EnhancedForStatement#10#1,spring-data-jpa,1
6226,EnhancedForStatement#10#1,camel,1
6227,EnhancedForStatement#21#0,camel,2
6228,EnhancedForStatement#21#1,wildfly,1
6229,EnhancedForStatement#21#1,wildfly-core,1
6230,EnhancedForStatement#12#0,camel,3
6231,EnhancedForStatement#12#1,camel,2
6232,EnhancedForStatement#12#2,wildfly,3
6233,EnhancedForStatement#22#0,camel,2
6234,EnhancedForStatement#22#1,wildfly-core,1
6235,EnhancedForStatement#22#1,wildfly,1
6236,EnhancedForStatement#14#0,wildfly-core,2
6237,EnhancedForStatement#14#0,wildfly,2
6238,EnhancedForStatement#14#1,wildfly-core,1
6239,EnhancedForStatement#14#1,wildfly,1
6240,EnhancedForStatement#26#0,wildfly,2
6241,EnhancedForStatement#26#0,wildfly-core,2
6242,EnhancedForStatement#27#0,wildfly-core,1
6243,EnhancedForStatement#27#0,wildfly,1
6244,EnhancedForStatement#27#1,camel,2
6245,EnhancedForStatement#8#0,wildfly-core,1
6246,EnhancedForStatement#8#0,wildfly-maven-plugin,1
6247,EnhancedForStatement#8#0,wildfly,2
6248,EnhancedForStatement#8#1,wildfly,2
6249,EnhancedForStatement#8#2,wildfly,1
6250,EnhancedForStatement#8#2,wildfly-core,1
6251,EnhancedForStatement#2#0,hive,1
6252,EnhancedForStatement#2#0,spring-batch,1
6253,EnhancedForStatement#2#1,commons-collections,1
6254,EnhancedForStatement#2#1,wildfly,4
6255,EnhancedForStatement#2#1,spring-data-redis,1
6256,EnhancedForStatement#2#1,wildfly-core,2
6257,EnhancedForStatement#18#0,wildfly,3
6258,EnhancedForStatement#18#1,camel,2
6259,EnhancedForStatement#18#2,wildfly-core,1
6260,EnhancedForStatement#18#2,wildfly,1
6261,EnhancedForStatement#20#0,wildfly,4
6262,EnhancedForStatement#20#1,wildfly,2
6263,EnhancedForStatement#20#2,fuse,2
6264,EnhancedForStatement#6#0,camel,2
6265,EnhancedForStatement#6#0,spring-batch,1
6266,EnhancedForStatement#6#0,spring-security,1
6267,EnhancedForStatement#6#0,wildfly,1
6268,EnhancedForStatement#6#1,camel,3
6269,EnhancedForStatement#6#1,spring-data-neo4j,1
6270,EnhancedForStatement#6#1,wildfly-core,1
6271,EnhancedForStatement#6#2,spring-roo,1
6272,EnhancedForStatement#6#2,spring-security,1
6273,EnhancedForStatement#6#2,camel,1
6274,EnhancedForStatement#6#3,hive,2
6275,EnhancedForStatement#6#4,camel,2
6276,EnhancedForStatement#6#4,spring-amqp,1
6277,EnhancedForStatement#17#0,spring-data-mongodb,2
6278,EnhancedForStatement#17#1,wildfly,2
6279,EnhancedForStatement#17#2,wildfly-core,1
6280,EnhancedForStatement#17#2,wildfly,1
6281,EnhancedForStatement#17#3,camel,2
6282,EnhancedForStatement#24#0,wildfly-core,1
6283,EnhancedForStatement#24#0,wildfly,1
6284,EnhancedForStatement#24#1,wildfly,1
6285,EnhancedForStatement#24#1,wildfly-core,1
6286,EnhancedForStatement#24#2,wildfly,1
6287,EnhancedForStatement#24#2,wildfly-core,1
6288,EnhancedForStatement#28#0,spring-data-neo4j,2
6289,EnhancedForStatement#39#0,wildfly-core,1
6290,EnhancedForStatement#39#0,wildfly,1
6291,EnhancedForStatement#39#1,wildfly,1
6292,EnhancedForStatement#39#1,wildfly-core,1
6293,EnhancedForStatement#66#0,wildfly,1
6294,EnhancedForStatement#66#0,wildfly-core,1
6295,EnhancedForStatement#5#0,spring-roo,1
6296,EnhancedForStatement#5#0,wildfly,1
6297,EnhancedForStatement#5#1,spring-batch,1
6298,EnhancedForStatement#5#1,wildfly,1
6299,EnhancedForStatement#5#2,camel,2
6300,EnhancedForStatement#5#3,wildfly,1
6301,EnhancedForStatement#5#3,wildfly-core,1
6302,EnhancedForStatement#5#4,wildfly-core,1
6303,EnhancedForStatement#5#4,spring-data-commons,1
6304,EnhancedForStatement#37#0,wildfly,1
6305,EnhancedForStatement#37#0,wildfly-core,1
6306,EnhancedForStatement#37#1,wildfly,1
6307,EnhancedForStatement#37#1,wildfly-core,1
6308,EnhancedForStatement#37#2,wildfly-core,1
6309,EnhancedForStatement#37#2,wildfly,1
6310,EnhancedForStatement#37#3,spring-security,2
6311,EnhancedForStatement#16#0,fuse,2
6312,EnhancedForStatement#16#1,camel,2
6313,EnhancedForStatement#13#0,spring-security,2
6314,EnhancedForStatement#4#0,wildfly,1
6315,EnhancedForStatement#4#0,spring-roo,1
6316,EnhancedForStatement#7#0,commons-collections,3
6317,EnhancedForStatement#7#1,wildfly,2
6318,EnhancedForStatement#7#2,wildfly-core,1
6319,EnhancedForStatement#7#2,wildfly,1
6320,EnhancedForStatement#7#3,wildfly-core,2
6321,EnhancedForStatement#7#3,wildfly,1
6322,EnhancedForStatement#15#0,wildfly,2
6323,EnhancedForStatement#15#1,fuse,2
6324,EnhancedForStatement#9#0,fuse,3
6325,EnhancedForStatement#23#0,wildfly-core,1
6326,EnhancedForStatement#23#0,wildfly,1
6327,EnhancedForStatement#23#1,camel,2
6328,EnhancedForStatement#35#0,spring-security,2
6329,EnhancedForStatement#97#0,wildfly,1
6330,EnhancedForStatement#97#0,wildfly-core,1
6331,EnhancedForStatement#32#0,wildfly-core,1
6332,EnhancedForStatement#32#0,wildfly,1
6333,EnhancedForStatement#25#0,camel,2
6334,EnhancedForStatement#25#1,camel,2
6335,Block#9#0,camel,3
6336,Block#9#0,wildfly,1
6337,Block#17#0,camel,2
6338,Block#17#1,wildfly,1
6339,Block#17#1,wildfly-core,1
6340,Block#17#2,spring-hadoop,2
6341,Block#11#0,wildfly-core,3
6342,Block#11#1,wildfly-core,1
6343,Block#11#1,wildfly,1
6344,Block#11#2,wildfly-arquillian,1
6345,Block#11#2,wildfly,1
6346,Block#15#0,camel,4
6347,Block#15#1,wildfly,2
6348,Block#15#1,wildfly-core,1
6349,Block#7#0,spring-security,4
6350,Block#7#1,spring-security,2
6351,Block#7#2,hive,3
6352,Block#7#3,camel,3
6353,Block#30#0,wildfly,2
6354,Block#25#0,wildfly-elytron,2
6355,Block#25#1,wildfly,1
6356,Block#25#1,wildfly-core,1
6357,Block#63#0,wildfly-core,2
6358,Block#63#0,wildfly,2
6359,Block#63#1,wildfly-core,1
6360,Block#63#1,wildfly,1
6361,Block#44#0,camel,3
6362,Block#19#0,spring-data-redis,2
6363,Block#19#1,wildfly-core,1
6364,Block#19#1,wildfly,1
6365,Block#26#0,camel,2
6366,Block#71#0,camel,3
6367,Block#31#0,wildfly,1
6368,Block#31#0,wildfly-core,1
6369,Block#31#1,wildfly-core,2
6370,Block#31#1,wildfly,2
6371,Block#31#2,wildfly-core,1
6372,Block#31#2,wildfly,1
6373,Block#97#0,wildfly-core,1
6374,Block#97#0,wildfly,1
6375,Block#46#0,wildfly-core,2
6376,Block#46#0,wildfly,2
6377,Block#40#0,camel,2
6378,Block#45#0,wildfly,2
6379,Block#45#0,wildfly-core,2
6380,Block#75#0,wildfly,1
6381,Block#75#0,wildfly-core,1
6382,Block#75#1,camel,2
6383,Block#24#0,wildfly,3
6384,Block#24#1,wildfly-core,1
6385,Block#24#1,wildfly,1
6386,Block#20#0,wildfly,1
6387,Block#20#0,wildfly-core,1
6388,Block#20#1,wildfly,1
6389,Block#20#1,wildfly-core,1
6390,Block#65#0,wildfly-core,1
6391,Block#65#0,wildfly,1
6392,Block#10#0,wildfly,1
6393,Block#10#0,wildfly-core,1
6394,Block#61#0,spring-security-oauth,2
6395,Block#14#0,camel,2
6396,Block#36#0,spring-security,2
6397,Block#28#0,spring-security,2
6398,Block#22#0,wildfly,2
6399,Block#22#0,wildfly-core,2
6400,Block#18#0,camel,2
6401,Block#18#1,wildfly-core,2
6402,Block#18#1,wildfly,2
6403,Block#5#0,camel,2
6404,Block#59#0,wildfly,1
6405,Block#59#0,wildfly-core,1
6406,Block#23#0,wildfly-core,1
6407,Block#23#0,wildfly,1
6408,Block#13#0,wildfly,1
6409,Block#13#0,camel,1
6410,Block#13#1,wildfly-core,1
6411,Block#13#1,wildfly,1
6412,Block#13#2,camel,2
6413,Block#13#3,wildfly-core,1
6414,Block#13#3,wildfly,1
6415,Block#33#0,wildfly,1
6416,Block#33#0,wildfly-core,1
6417,Block#47#0,spring-roo,2
6418,Block#47#1,wildfly-core,2
6419,Block#35#0,wildfly,1
6420,Block#35#0,wildfly-core,1
6421,Block#35#1,spring-hadoop,1
6422,Block#35#1,spring-ldap,1
6423,Block#12#0,wildfly,1
6424,Block#12#0,wildfly-core,1
6425,Block#68#0,wildfly-elytron,2
6426,Block#29#0,wildfly-core,1
6427,Block#29#0,wildfly,1
6428,Block#37#0,wildfly-core,1
6429,Block#37#0,wildfly,1
6430,TryStatement#24#0,wildfly,3
6431,TryStatement#24#1,camel,2
6432,TryStatement#24#2,wildfly,1
6433,TryStatement#24#2,wildfly-core,1
6434,TryStatement#2#0,hive,2
6435,TryStatement#2#0,camel,8
6436,TryStatement#2#0,wildfly,2
6437,TryStatement#2#0,spring-data-redis,1
6438,TryStatement#2#0,spring-security,1
6439,TryStatement#2#0,commons-io,1
6440,TryStatement#2#0,spring-amqp,2
6441,TryStatement#2#2,wildfly-core,1
6442,TryStatement#2#2,wildfly,1
6443,TryStatement#2#2,spring-ws,1
6444,TryStatement#2#1,wildfly,1
6445,TryStatement#2#1,wildfly-core,1
6446,TryStatement#2#3,hive,1
6447,TryStatement#2#3,camel,1
6448,TryStatement#8#0,wildfly-swarm,1
6449,TryStatement#8#0,camel,5
6450,TryStatement#8#1,commons-io,2
6451,TryStatement#8#2,commons-compress,4
6452,TryStatement#8#3,wildfly,1
6453,TryStatement#8#3,camel,1
6454,TryStatement#8#3,wildfly-core,1
6455,TryStatement#8#4,wildfly,2
6456,TryStatement#8#5,wildfly-core,2
6457,TryStatement#8#5,wildfly,2
6458,TryStatement#8#6,wildfly-core,3
6459,TryStatement#8#6,wildfly,1
6460,TryStatement#8#7,camel,2
6461,TryStatement#8#8,wildfly,1
6462,TryStatement#8#8,wildfly-core,1
6463,TryStatement#8#9,camel,1
6464,TryStatement#8#9,spring-amqp,1
6465,TryStatement#8#10,wildfly,2
6466,TryStatement#5#0,spring-batch,1
6467,TryStatement#5#0,wildfly-maven-plugin,1
6468,TryStatement#5#0,spring-shell,1
6469,TryStatement#5#0,wildfly,1
6470,TryStatement#5#0,wildfly-core,1
6471,TryStatement#5#1,spring-amqp,2
6472,TryStatement#5#1,camel,1
6473,TryStatement#5#1,spring-security-oauth,1
6474,TryStatement#5#2,commons-io,1
6475,TryStatement#5#2,spring-ws,3
6476,TryStatement#5#2,camel,1
6477,TryStatement#5#2,spring-webflow,1
6478,TryStatement#5#3,camel,2
6479,TryStatement#5#4,hive,2
6480,TryStatement#5#4,camel,1
6481,TryStatement#5#5,spring-batch,1
6482,TryStatement#5#5,camel,1
6483,TryStatement#7#0,wildfly,5
6484,TryStatement#7#1,wildfly,4
6485,TryStatement#7#2,wildfly-core,1
6486,TryStatement#7#2,wildfly,3
6487,TryStatement#7#2,spring-batch,1
6488,TryStatement#7#3,wildfly-core,2
6489,TryStatement#7#4,camel,2
6490,TryStatement#7#5,camel,1
6491,TryStatement#7#5,wildfly,1
6492,TryStatement#7#6,wildfly,1
6493,TryStatement#7#6,hive,1
6494,TryStatement#7#7,wildfly,2
6495,TryStatement#7#8,camel,1
6496,TryStatement#7#8,wildfly-core,1
6497,TryStatement#7#9,commons-configuration,2
6498,TryStatement#7#9,spring-security-oauth,1
6499,TryStatement#7#10,wildfly,1
6500,TryStatement#7#10,camel,1
6501,TryStatement#7#11,commons-codec,2
6502,TryStatement#29#0,spring-ldap,2
6503,TryStatement#29#1,wildfly-swarm,2
6504,TryStatement#18#0,wildfly,2
6505,TryStatement#18#1,camel,4
6506,TryStatement#18#2,spring-data-redis,2
6507,TryStatement#18#3,camel,2
6508,TryStatement#9#0,wildfly-core,2
6509,TryStatement#9#0,wildfly,2
6510,TryStatement#9#0,fuse,1
6511,TryStatement#9#1,wildfly,1
6512,TryStatement#9#1,spring-data-redis,1
6513,TryStatement#9#1,wildfly-core,1
6514,TryStatement#9#2,camel,1
6515,TryStatement#9#2,wildfly,1
6516,TryStatement#9#3,spring-amqp,1
6517,TryStatement#9#3,spring-security,1
6518,TryStatement#9#4,wildfly,5
6519,TryStatement#9#4,wildfly-core,5
6520,TryStatement#9#5,camel,1
6521,TryStatement#9#5,wildfly-core,1
6522,TryStatement#9#6,fuse,2
6523,TryStatement#9#7,wildfly,2
6524,TryStatement#9#9,commons-csv,2
6525,TryStatement#9#8,wildfly-core,1
6526,TryStatement#9#8,spring-security,1
6527,TryStatement#6#0,hive,3
6528,TryStatement#6#2,camel,1
6529,TryStatement#6#2,wildfly,1
6530,TryStatement#6#2,hive,1
6531,TryStatement#6#2,spring-security-oauth,1
6532,TryStatement#6#2,spring-hadoop,1
6533,TryStatement#6#1,wildfly-core,1
6534,TryStatement#6#1,wildfly,1
6535,TryStatement#6#3,wildfly,3
6536,TryStatement#6#3,spring-security,1
6537,TryStatement#6#4,spring-amqp,2
6538,TryStatement#6#4,wildfly,1
6539,TryStatement#6#4,camel,2
6540,TryStatement#6#6,wildfly-core,1
6541,TryStatement#6#6,spring-amqp,1
6542,TryStatement#6#5,fuse,1
6543,TryStatement#6#5,camel,1
6544,TryStatement#6#7,wildfly,1
6545,TryStatement#6#7,hive,1
6546,TryStatement#6#8,camel,2
6547,TryStatement#16#0,wildfly,4
6548,TryStatement#16#0,wildfly-core,3
6549,TryStatement#16#2,camel,2
6550,TryStatement#16#1,wildfly,1
6551,TryStatement#16#1,wildfly-core,1
6552,TryStatement#16#3,wildfly-arquillian,1
6553,TryStatement#16#3,wildfly,1
6554,TryStatement#16#4,camel,1
6555,TryStatement#16#4,commons-compress,1
6556,TryStatement#11#0,spring-data-redis,1
6557,TryStatement#11#0,fuse,1
6558,TryStatement#11#1,commons-compress,4
6559,TryStatement#11#2,wildfly-arquillian,1
6560,TryStatement#11#2,wildfly-core,1
6561,TryStatement#13#0,wildfly-core,2
6562,TryStatement#13#0,wildfly,2
6563,TryStatement#13#1,spring-batch,3
6564,TryStatement#13#2,wildfly,1
6565,TryStatement#13#2,wildfly-core,1
6566,TryStatement#13#3,fuse,2
6567,TryStatement#13#4,commons-compress,2
6568,TryStatement#13#5,wildfly,1
6569,TryStatement#13#5,wildfly-core,1
6570,TryStatement#21#0,camel,2
6571,TryStatement#21#1,spring-security,2
6572,TryStatement#19#0,camel,2
6573,TryStatement#19#1,camel,2
6574,TryStatement#33#0,camel,2
6575,TryStatement#33#1,wildfly,1
6576,TryStatement#33#1,wildfly-core,1
6577,TryStatement#33#2,hive,2
6578,TryStatement#45#0,wildfly-core,2
6579,TryStatement#45#0,wildfly,2
6580,TryStatement#45#1,camel,2
6581,TryStatement#3#0,spring-hadoop,1
6582,TryStatement#3#0,camel,1
6583,TryStatement#3#0,wildfly,1
6584,TryStatement#3#1,wildfly,1
6585,TryStatement#3#1,camel,1
6586,TryStatement#3#2,wildfly-elytron,1
6587,TryStatement#3#2,wildfly-core,1
6588,TryStatement#12#0,camel,3
6589,TryStatement#12#1,camel,2
6590,TryStatement#12#2,wildfly-core,1
6591,TryStatement#12#2,wildfly,1
6592,TryStatement#12#3,spring-security-oauth,1
6593,TryStatement#12#3,wildfly,1
6594,TryStatement#12#4,wildfly-core,1
6595,TryStatement#12#4,wildfly,1
6596,TryStatement#12#5,wildfly,1
6597,TryStatement#12#5,commons-csv,1
6598,TryStatement#12#6,fuse,3
6599,TryStatement#12#7,wildfly-core,1
6600,TryStatement#12#7,wildfly,1
6601,TryStatement#12#8,spring-batch,1
6602,TryStatement#12#8,commons-io,1
6603,TryStatement#12#9,camel,2
6604,TryStatement#12#10,fuse,2
6605,TryStatement#12#11,wildfly,2
6606,TryStatement#12#12,camel,2
6607,TryStatement#10#0,spring-batch,1
6608,TryStatement#10#0,spring-amqp,1
6609,TryStatement#10#1,camel,1
6610,TryStatement#10#1,spring-batch,1
6611,TryStatement#10#1,commons-csv,1
6612,TryStatement#10#2,wildfly,3
6613,TryStatement#10#3,camel,2
6614,TryStatement#10#5,camel,1
6615,TryStatement#10#5,spring-security,1
6616,TryStatement#10#4,fuse,2
6617,TryStatement#10#4,camel,1
6618,TryStatement#17#0,camel,2
6619,TryStatement#17#1,camel,3
6620,TryStatement#17#2,camel,2
6621,TryStatement#32#0,wildfly-core,2
6622,TryStatement#32#1,camel,2
6623,TryStatement#4#0,wildfly-core,1
6624,TryStatement#4#0,wildfly,1
6625,TryStatement#14#0,commons-io,2
6626,TryStatement#14#1,wildfly,2
6627,TryStatement#54#0,wildfly-core,1
6628,TryStatement#54#0,wildfly,1
6629,TryStatement#80#0,wildfly-core,2
6630,TryStatement#15#0,wildfly,3
6631,TryStatement#15#1,hive,2
6632,TryStatement#15#2,spring-security,2
6633,TryStatement#47#0,wildfly-core,2
6634,TryStatement#27#0,wildfly,4
6635,TryStatement#52#0,hive,2
6636,TryStatement#52#1,wildfly-arquillian,1
6637,TryStatement#52#1,wildfly,1
6638,TryStatement#42#0,wildfly,1
6639,TryStatement#42#0,wildfly-core,1
6640,TryStatement#34#0,wildfly-core,1
6641,TryStatement#34#0,wildfly,1
6642,TryStatement#25#0,wildfly-core,1
6643,TryStatement#25#0,wildfly,1
6644,TryStatement#23#0,wildfly-core,1
6645,TryStatement#23#0,wildfly,1
6646,TryStatement#23#1,wildfly,1
6647,TryStatement#23#1,wildfly-core,1
6648,TryStatement#23#2,camel,2
6649,TryStatement#30#0,spring-data-neo4j,2
6650,TryStatement#22#0,camel,2
6651,TryStatement#22#1,spring-data-neo4j,2
6652,TryStatement#96#0,fuse,2
6653,TryStatement#20#0,wildfly-core,1
6654,TryStatement#20#0,wildfly,1
6655,TryStatement#20#1,wildfly,1
6656,TryStatement#20#1,wildfly-core,1
6657,TryStatement#28#0,wildfly,2
6658,SwitchStatement#2#0,wildfly,4
6659,SwitchStatement#2#0,wildfly-core,4
6660,SwitchStatement#2#0,metadata,1
6661,SwitchStatement#2#0,camel,2
6662,SwitchStatement#13#0,wildfly-core,14
6663,SwitchStatement#13#0,wildfly,1
6664,SwitchStatement#27#0,commons-compress,2
6665,SwitchStatement#5#0,metadata,2
6666,SwitchStatement#5#1,wildfly,3
6667,SwitchStatement#5#2,wildfly-elytron,2
6668,SwitchStatement#18#0,wildfly-core,8
6669,SwitchStatement#10#0,camel,3
6670,SwitchStatement#8#0,wildfly,1
6671,SwitchStatement#8#0,wildfly-core,1
6672,SwitchStatement#8#1,camel,2
6673,SwitchStatement#3#0,wildfly,2
6674,SwitchStatement#3#0,wildfly-core,1
6675,SwitchStatement#3#1,camel,3
6676,SwitchStatement#25#0,wildfly,1
6677,SwitchStatement#25#0,wildfly-core,1
6678,SwitchStatement#9#0,wildfly,1
6679,SwitchStatement#9#0,wildfly-core,1
6680,SwitchStatement#4#0,wildfly,2
6681,SwitchStatement#6#0,spring-data-jpa,2
6682,EnumDeclaration#2#0,camel,344
6683,EnumDeclaration#2#0,commons-configuration,1
6684,EnumDeclaration#2#0,spring-data-redis,2
6685,EnumDeclaration#2#1,spring-security-oauth,3
6686,EnumDeclaration#2#1,camel,1
6687,ThrowStatement#4#0,hive,5
6688,ThrowStatement#4#0,commons-io,7
6689,ThrowStatement#4#0,commons-codec,4
6690,ThrowStatement#4#0,spring-roo,2
6691,ThrowStatement#4#0,camel,21
6692,ThrowStatement#4#0,spring-security,3
6693,ThrowStatement#4#0,spring-security-oauth,1
6694,ThrowStatement#4#0,wildfly,4
6695,ThrowStatement#4#0,wildfly-arquillian,3
6696,ThrowStatement#4#0,spring-batch,1
6697,ThrowStatement#4#0,spring-data-commons,1
6698,ThrowStatement#4#0,commons-collections,1
6699,ThrowStatement#4#0,commons-compress,1
6700,ThrowStatement#4#0,spring-data-mongodb,1
6701,ThrowStatement#4#0,spring-webflow,1
6702,ThrowStatement#4#1,wildfly,2
6703,ThrowStatement#4#1,wildfly-core,1
6704,ThrowStatement#4#2,wildfly,2
6705,ThrowStatement#4#2,camel,1
6706,ThrowStatement#4#2,wildfly-core,1
6707,ThrowStatement#4#2,wildfly-arquillian,1
6708,ThrowStatement#4#2,spring-data-gemfire,1
6709,ThrowStatement#4#3,spring-batch,2
6710,ThrowStatement#3#0,spring-security-oauth,7
6711,ThrowStatement#3#0,commons-collections,1
6712,ThrowStatement#3#0,camel,1
6713,ThrowStatement#3#0,spring-security,2
6714,ThrowStatement#3#0,commons-compress,1
6715,ThrowStatement#3#0,spring-data-redis,1
6716,ThrowStatement#3#0,spring-batch,1
6717,ThrowStatement#3#1,spring-security-oauth,1
6718,ThrowStatement#3#1,commons-compress,2
6719,ThrowStatement#3#1,spring-ldap,3
6720,ThrowStatement#3#1,camel,17
6721,ThrowStatement#3#1,commons-collections,5
6722,ThrowStatement#3#1,spring-roo,1
6723,ThrowStatement#3#1,commons-io,1
6724,ThrowStatement#3#1,spring-ws,1
6725,ThrowStatement#3#1,spring-batch,2
6726,ThrowStatement#3#1,spring-mobile,1
6727,ThrowStatement#3#1,spring-data-redis,1
6728,ThrowStatement#3#1,wildfly-core,2
6729,ThrowStatement#3#1,fuse,1
6730,ThrowStatement#3#1,hive,2
6731,ThrowStatement#3#1,spring-data-commons,1
6732,ThrowStatement#3#2,wildfly-core,1
6733,ThrowStatement#3#2,camel,1
6734,ThrowStatement#3#2,hive,2
6735,ThrowStatement#3#2,spring-data-commons,1
6736,ThrowStatement#3#2,wildfly,1
6737,ThrowStatement#3#3,wildfly-core,1
6738,ThrowStatement#3#3,wildfly,3
6739,ThrowStatement#3#3,wildfly-elytron,2
6740,ThrowStatement#3#3,camel,1
6741,ThrowStatement#3#4,commons-configuration,1
6742,ThrowStatement#3#4,spring-security,1
6743,ThrowStatement#3#4,spring-ws,1
6744,ThrowStatement#13#0,wildfly-core,3
6745,ThrowStatement#13#0,wildfly,3
6746,ThrowStatement#13#1,wildfly,3
6747,ThrowStatement#8#0,wildfly,1
6748,ThrowStatement#8#0,wildfly-core,1
6749,ThrowStatement#8#1,commons-codec,2
6750,ThrowStatement#8#2,wildfly,3
6751,ThrowStatement#8#2,wildfly-core,3
6752,ThrowStatement#8#3,wildfly,1
6753,ThrowStatement#8#3,wildfly-core,1
